name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Hyundai_i10_Era,2009,140000,80000,Petrol,Individual,Manual,Third_Owner
Maruti_Wagon_R_VXI_BS_IV,2012,200000,90000,Petrol,Individual,Manual,First_Owner
Hyundai_Santro_Xing_GL,2011,150000,157000,Petrol,Individual,Manual,First_Owner
Tata_Indica_Vista_Quadrajet_LS,2012,150000,80000,Diesel,Individual,Manual,Second_Owner
Maruti_800_Std_BSII,2006,90000,40000,Petrol,Individual,Manual,Second_Owner
Mahindra_Bolero_SLX_2WD,2007,300000,100000,Diesel,Individual,Manual,Second_Owner
Renault_KWID_RXT,2017,280000,50000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_K10_2010-2014_VXI,2011,200000,40000,Petrol,Individual,Manual,First_Owner
Chevrolet_Aveo_U-VA_1.2_LT_WO_ABS_Airbag,2009,110000,38500,Petrol,Individual,Manual,Second_Owner
Hyundai_i10_Magna,2008,140000,103921,Petrol,Individual,Manual,Second_Owner
Hyundai_Creta_1.4_EX_Diesel,2020,1050000,10000,Diesel,Individual,Manual,First_Owner
Honda_City_i-VTEC_VX,2018,1150000,14825,Petrol,Dealer,Manual,First_Owner
Honda_BR-V_i-DTEC_VX_MT,2016,910000,43377,Diesel,Dealer,Manual,First_Owner
Ford_Figo_Diesel_Titanium,2010,160000,102307,Diesel,Dealer,Manual,First_Owner
Maruti_Zen_LX,2004,105000,79000,Petrol,Individual,Manual,Second_Owner
Skoda_Octavia_Elegance_2.0_TDI_AT,2014,1200000,135000,Diesel,Individual,Automatic,Third_Owner
Renault_KWID_1.0_RXT_Optional,2018,300000,10500,Petrol,Individual,Manual,First_Owner
Maruti_Wagon_R_LXI,2004,70000,90000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Chevrolet_Beat_Diesel,2012,160000,110000,Diesel,Individual,Manual,First_Owner
Chevrolet_Beat_Diesel_LS,2012,160000,50000,Diesel,Individual,Manual,First_Owner
Chevrolet_Sail_Hatchback_LT_ABS,2013,225000,80000,Diesel,Individual,Manual,First_Owner
Honda_Jazz_1.5_VX_i_DTEC,2018,790000,19571,Diesel,Dealer,Manual,First_Owner
Honda_City_1.3_EXI,2002,145000,100000,Petrol,Individual,Manual,First_Owner
Honda_City_i-VTEC_ZX,2018,1200000,29600,Petrol,Dealer,Manual,First_Owner
Ford_EcoSport_1.5_Diesel_Titanium_Plus_BSIV,2018,930000,20000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_D_Lite,2016,210000,30000,Petrol,Individual,Manual,First_Owner
Hyundai_Getz_1.5_CRDi_GVS,2008,110000,154000,Diesel,Individual,Manual,Third_Owner
Maruti_Swift_LXI,2011,175000,70000,Petrol,Individual,Manual,First_Owner
Maruti_Vitara_Brezza_ZDi_Plus_AMT_Dual_Tone,2018,950000,15000,Diesel,Individual,Automatic,First_Owner
Renault_Lodgy_Stepway_85PS_RXZ_8S,2017,650000,40000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VXI,2019,550000,51000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LX_BSIII,2008,85000,120000,Petrol,Individual,Manual,Second_Owner
Maruti_Celerio_LXI_MT_BSIV,2019,340000,50000,Petrol,Individual,Manual,First_Owner
Renault_Captur_1.5_Diesel_RXT,2017,825000,13500,Diesel,Individual,Manual,First_Owner
Toyota_Etios_1.5_V,2016,509999,35000,Petrol,Individual,Manual,First_Owner
Renault_Duster_85PS_Diesel_RxL,2013,450000,1000,Diesel,Dealer,Manual,Second_Owner
Mercedes-Benz_C-Class_Progressive_C_220d,2018,3800000,10000,Diesel,Dealer,Automatic,First_Owner
Audi_A4_3.0_TDI_Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First_Owner
BMW_X5_xDrive_30d_xLine,2019,4950000,30000,Diesel,Dealer,Automatic,First_Owner
Hyundai_Creta_1.6_CRDi_SX,2016,535000,52600,Diesel,Individual,Manual,First_Owner
Maruti_SX4_Vxi_BSIV,2012,225000,110000,Petrol,Individual,Manual,Second_Owner
Hyundai_Grand_i10_1.2_Kappa_Magna_AT,2017,550000,19890,Petrol,Dealer,Automatic,First_Owner
Maruti_Swift_ZXI_BSIV,2016,670000,7104,Petrol,Trustmark Dealer,Manual,First_Owner
Maruti_Ertiga_VXI,2015,625000,11918,Petrol,Trustmark Dealer,Manual,First_Owner
Hyundai_Grand_i10_Magna_AT,2017,520000,10510,Petrol,Dealer,Automatic,First_Owner
Chevrolet_Beat_LT_Option,2016,239000,41000,Petrol,Dealer,Manual,First_Owner
Toyota_Fortuner_4x2_AT,2017,2600000,47162,Diesel,Trustmark Dealer,Automatic,First_Owner
Maruti_S-Cross_Zeta_DDiS_200_SH,2015,750000,45974,Diesel,Trustmark Dealer,Manual,First_Owner
Hyundai_i10_Magna,2012,229999,49824,Petrol,Dealer,Manual,First_Owner
Audi_A6_2.0_TDI_Premium_Plus,2013,1300000,58500,Diesel,Dealer,Automatic,First_Owner
Hyundai_Santro_GS,2005,80000,56580,Petrol,Dealer,Manual,First_Owner
Skoda_Laura_Ambiente_2.0_TDI_CR_MT,2012,385000,52000,Diesel,Dealer,Manual,First_Owner
Hyundai_Verna_1.6_VTVT_SX,2015,760000,55340,Petrol,Trustmark Dealer,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2017,600000,46507,Diesel,Trustmark Dealer,Manual,First_Owner
Renault_Duster_85PS_Diesel_RxL,2013,450000,1000,Diesel,Dealer,Manual,Second_Owner
Mercedes-Benz_C-Class_Progressive_C_220d,2018,3800000,10000,Diesel,Dealer,Automatic,First_Owner
Audi_A4_3.0_TDI_Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First_Owner
BMW_X5_xDrive_30d_xLine,2019,4950000,30000,Diesel,Dealer,Automatic,First_Owner
Hyundai_Creta_1.6_CRDi_SX,2016,535000,52600,Diesel,Individual,Manual,First_Owner
Maruti_SX4_Vxi_BSIV,2012,225000,110000,Petrol,Individual,Manual,Second_Owner
Hyundai_Grand_i10_1.2_Kappa_Magna_AT,2017,550000,19890,Petrol,Dealer,Automatic,First_Owner
Maruti_Swift_ZXI_BSIV,2016,670000,7104,Petrol,Trustmark Dealer,Manual,First_Owner
Maruti_Ertiga_VXI,2015,625000,11918,Petrol,Trustmark Dealer,Manual,First_Owner
Hyundai_Grand_i10_Magna_AT,2017,520000,10510,Petrol,Dealer,Automatic,First_Owner
Chevrolet_Beat_LT_Option,2016,239000,41000,Petrol,Dealer,Manual,First_Owner
Toyota_Fortuner_4x2_AT,2017,2600000,47162,Diesel,Trustmark Dealer,Automatic,First_Owner
Maruti_S-Cross_Zeta_DDiS_200_SH,2015,750000,45974,Diesel,Trustmark Dealer,Manual,First_Owner
Hyundai_i10_Magna,2012,229999,49824,Petrol,Dealer,Manual,First_Owner
Audi_A6_2.0_TDI_Premium_Plus,2013,1300000,58500,Diesel,Dealer,Automatic,First_Owner
Hyundai_Santro_GS,2005,80000,56580,Petrol,Dealer,Manual,First_Owner
Skoda_Laura_Ambiente_2.0_TDI_CR_MT,2012,385000,52000,Diesel,Dealer,Manual,First_Owner
Hyundai_Verna_1.6_VTVT_SX,2015,760000,55340,Petrol,Trustmark Dealer,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2017,600000,46507,Diesel,Trustmark Dealer,Manual,First_Owner
Maruti_Baleno_Alpha_1.3,2017,650000,70000,Diesel,Individual,Manual,First_Owner
Chevrolet_Spark_1.0_LS,2011,140000,60000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_LXi,2011,150000,70000,Petrol,Individual,Manual,First_Owner
Datsun_GO_Plus_A_Option_Petrol,2018,450000,10000,Petrol,Individual,Manual,Second_Owner
Hyundai_Accent_CRDi,2006,170000,245244,Diesel,Individual,Manual,Fourth_&_Above_Owner
Renault_KWID_1.0_RXT_Optional,2017,400000,60000,Petrol,Individual,Manual,First_Owner
Tata_Tiago_1.2_Revotron_XE,2016,300000,30000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_800_Base,2012,250000,8000,Petrol,Individual,Manual,First_Owner
Tata_Tigor_1.2_Revotron_XM,2019,500000,10000,Petrol,Individual,Manual,First_Owner
Hyundai_Accent_CRDi,2002,85000,100000,Diesel,Individual,Manual,Third_Owner
Nissan_Sunny_Diesel_XL,2012,300000,110000,Diesel,Individual,Manual,First_Owner
Hyundai_Santro_GS,2005,80000,56580,Petrol,Dealer,Manual,First_Owner
Mahindra_XUV500_AT_W8_FWD,2015,740000,45000,Diesel,Dealer,Automatic,First_Owner
Hyundai_Santro_Xing_XG,2005,70000,68500,Petrol,Dealer,Manual,First_Owner
Hyundai_Santro_Sportz_AMT,2019,484999,5007,Petrol,Dealer,Automatic,First_Owner
Nissan_Micra_Active_XV_S,2013,164000,30000,Petrol,Individual,Manual,First_Owner
Honda_City_1.5_V_AT,2008,140000,70000,Petrol,Individual,Automatic,First_Owner
Mercedes-Benz_E-Class_E250_CDI_Elegance,2011,999000,49600,Diesel,Dealer,Automatic,First_Owner
Maruti_Alto_LXI,2005,56000,23000,Petrol,Individual,Manual,Second_Owner
BMW_7_Series_730Ld,2006,1050000,30000,Diesel,Dealer,Automatic,First_Owner
Hyundai_Verna_1.6_VTVT,2010,190000,38000,Petrol,Dealer,Manual,First_Owner
Audi_Q5_3.0_TDI_Quattro_Technology,2018,3899000,22000,Diesel,Dealer,Automatic,First_Owner
Hyundai_i10_Sportz_1.2,2011,235000,43100,Petrol,Dealer,Manual,First_Owner
Datsun_GO_Plus_T,2017,350000,10171,Petrol,Dealer,Manual,First_Owner
Renault_Duster_110PS_Diesel_RxL,2015,465000,41123,Diesel,Dealer,Manual,First_Owner
Toyota_Camry_Hybrid_2.5,2017,1900000,20118,Petrol,Dealer,Automatic,First_Owner
Honda_City_i_DTec_SV,2014,450000,40000,Diesel,Dealer,Manual,First_Owner
Volkswagen_Jetta_2.0L_TDI_Highline,2015,790000,52517,Diesel,Dealer,Manual,First_Owner
Mahindra_Marazzo_M2_8Str,2019,900000,20000,Diesel,Individual,Manual,First_Owner
Ford_Ecosport_1.5_DV5_MT_Titanium_Optional,2014,450000,99117,Diesel,Dealer,Manual,First_Owner
Chevrolet_Spark_1.0_LS,2009,135000,90000,Petrol,Individual,Manual,First_Owner
Maruti_Celerio_ZXI_MT_BSIV,2019,425000,3700,Petrol,Individual,Manual,First_Owner
Tata_Indica_Vista_Terra_1.4_TDI,2010,100000,80000,Diesel,Individual,Manual,First_Owner
Ford_EcoSport_1.5_TDCi_Titanium_BSIV,2015,650000,100000,Diesel,Individual,Manual,Second_Owner
Tata_Indica_Vista_Aqua_1.4_TDI,2011,90000,54000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_Era_Plus,2017,250000,19000,Petrol,Individual,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2014,300000,120000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_VXI_BS_IV,2014,275000,30000,Petrol,Individual,Manual,First_Owner
Honda_BRV_i-VTEC_V_MT,2017,600000,43500,Petrol,Individual,Manual,First_Owner
Renault_KWID_RXT,2016,270000,60000,Petrol,Individual,Manual,Second_Owner
Renault_KWID_RXT_Optional,2016,240000,70000,Petrol,Individual,Manual,Second_Owner
Skoda_Octavia_Elegance_2.0_TDI_AT,2014,1200000,135000,Diesel,Individual,Automatic,Third_Owner
Chevrolet_Beat_Diesel_LS,2012,160000,50000,Diesel,Individual,Manual,First_Owner
Honda_Jazz_1.5_VX_i_DTEC,2018,790000,19571,Diesel,Dealer,Manual,First_Owner
Honda_City_i-VTEC_ZX,2018,1200000,29600,Petrol,Dealer,Manual,First_Owner
Maruti_Swift_LXI,2011,175000,70000,Petrol,Individual,Manual,First_Owner
Maruti_Vitara_Brezza_ZDi_Plus_AMT_Dual_Tone,2018,950000,15000,Diesel,Individual,Automatic,First_Owner
Maruti_Celerio_LXI_MT_BSIV,2019,340000,50000,Petrol,Individual,Manual,First_Owner
Renault_Captur_1.5_Diesel_RXT,2017,825000,13500,Diesel,Individual,Manual,First_Owner
Audi_A4_30_TFSI_Technology,2018,3100000,22000,Petrol,Individual,Automatic,First_Owner
Honda_Amaze_VX_Diesel_BSIV,2018,780000,25000,Diesel,Dealer,Manual,First_Owner
Toyota_Corolla_Altis_1.8_VL_AT,2010,350000,80000,Petrol,Individual,Automatic,Third_Owner
Honda_Amaze_VX_Petrol_BSIV,2018,690000,39000,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_800_VXI,2016,245000,60000,Petrol,Individual,Manual,First_Owner
Honda_Amaze_VX_Diesel_BSIV,2018,790000,49000,Diesel,Dealer,Manual,First_Owner
Honda_Amaze_VX_i-VTEC,2018,680000,48600,Petrol,Dealer,Manual,First_Owner
Hyundai_Grand_i10_Asta_Option,2017,540000,20000,Petrol,Individual,Manual,Second_Owner
Mahindra_KUV_100_mFALCON_G80_K2,2016,425000,25000,Petrol,Individual,Manual,First_Owner
Maruti_Zen_Estilo_Sports,2008,140000,120000,Petrol,Individual,Manual,First_Owner
Maruti_Ertiga_ZDI_Plus,2019,1100000,30000,Diesel,Individual,Manual,First_Owner
Renault_Lodgy_85PS_RxL,2015,715000,35000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VXI,2013,370000,90000,Petrol,Individual,Manual,First_Owner
Hyundai_Verna_CRDi_ABS,2007,175000,80000,Diesel,Individual,Manual,Second_Owner
Mercedes-Benz_E-Class_230,1998,1000000,35000,Petrol,Individual,Automatic,Second_Owner
Maruti_Alto_800_LXI,2013,92800,25000,Petrol,Individual,Manual,Second_Owner
Tata_Xenon_XT_EX_4X2,2014,291000,90000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_800_LXI,2013,92800,25000,Petrol,Individual,Manual,Second_Owner
Renault_KWID_1.0_RXT_Optional,2016,350000,20000,Petrol,Individual,Manual,First_Owner
Maruti_Omni_5_Str_STD,1998,65000,60000,Petrol,Dealer,Manual,Third_Owner
Maruti_Swift_Dzire_VDI,2015,650000,58000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_LX_BS_IV,2014,350000,40000,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_LXI,2005,75000,70000,Petrol,Individual,Manual,Second_Owner
Hyundai_i20_Asta_(o)_1.4_CRDi_(Diesel),2012,440000,70000,Diesel,Dealer,Manual,First_Owner
Hyundai_Santro_Xing_GLS,2013,270000,60000,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_V_Diesel_7-seater,2014,1150000,135000,Diesel,Dealer,Manual,First_Owner
Maruti_Omni_8_Seater_BSII,2015,238000,70000,Petrol,Dealer,Manual,First_Owner
Mercedes-Benz_B_Class_B180_Sports,2013,1100000,40000,Petrol,Individual,Automatic,Second_Owner
Mahindra_XUV500_W10_2WD,2015,1200000,75000,Diesel,Dealer,Manual,Second_Owner
Skoda_Fabia_1.2L_Diesel_Ambiente,2010,260000,150000,Diesel,Individual,Manual,First_Owner
Toyota_Etios_VD,2012,350000,140000,Diesel,Individual,Manual,Third_Owner
Toyota_Etios_Liva_VD,2015,480000,70000,Diesel,Individual,Manual,First_Owner
Toyota_Etios_Liva_GD,2012,345000,137250,Diesel,Individual,Manual,Second_Owner
Mahindra_Scorpio_M2DI,2013,500000,110000,Diesel,Individual,Manual,Second_Owner
Hyundai_Grand_i10_Asta_Option,2017,595000,27000,Petrol,Dealer,Manual,First_Owner
Hyundai_Verna_CRDi_1.6_SX_Option,2019,1295000,9000,Diesel,Dealer,Manual,First_Owner
Volkswagen_Vento_1.5_TDI_Highline_BSIV,2019,1350000,5400,Diesel,Dealer,Manual,Test_Drive_Car
Renault_KWID_Climber_1.0_MT_Opt_BSIV,2020,541000,1000,Petrol,Dealer,Manual,Test_Drive_Car
Hyundai_Santro_Asta,2018,515000,16000,Petrol,Dealer,Manual,First_Owner
Ford_Figo_Aspire_Titanium_Plus_Diesel,2019,894999,13000,Diesel,Dealer,Manual,Test_Drive_Car
Renault_Pulse_RxZ_Optional,2012,325000,47000,Diesel,Dealer,Manual,First_Owner
Maruti_Ciaz_1.4_Alpha,2018,925000,22000,Petrol,Individual,Manual,First_Owner
Nissan_Terrano_XL_P,2017,844999,30000,Petrol,Individual,Manual,First_Owner
Maruti_Ciaz_1.4_Alpha,2018,925000,20000,Petrol,Individual,Manual,First_Owner
Tata_Manza_Club_Class_Quadrajet90_LX,2013,300000,60000,Diesel,Individual,Manual,First_Owner
Toyota_Camry_M/t,2008,650000,75000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_K10_LXI,2010,175000,64000,Petrol,Dealer,Manual,First_Owner
Maruti_SX4_S_Cross_DDiS_320_Delta,2015,325000,80000,Diesel,Individual,Manual,First_Owner
Renault_Duster_85PS_Diesel_RxZ,2017,600000,90000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_ZXI_Plus,2018,700000,30000,Petrol,Individual,Manual,First_Owner
Toyota_Corolla_H3,2003,95000,120000,Petrol,Individual,Automatic,Second_Owner
Maruti_Celerio_ZXI,2019,490000,20000,Petrol,Dealer,Manual,First_Owner
Tata_Safari_DICOR_2.2_EX_4x2,2013,380000,100000,Diesel,Individual,Manual,First_Owner
Hyundai_Grand_i10_1.2_Kappa_Sportz_Dual_Tone,2018,550000,31000,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_800_LXI,2013,225000,47000,Petrol,Dealer,Manual,First_Owner
Tata_Nexon_1.2_Revotron_XM,2018,570000,11200,Petrol,Individual,Manual,First_Owner
Maruti_Alto_800_LXI,2018,305000,35000,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_Duo_Lxi,2010,240000,50000,LPG,Dealer,Manual,First_Owner
Maruti_Ertiga_SHVS_VDI,2015,700000,55000,Diesel,Dealer,Manual,First_Owner
Maruti_Omni_E_MPI_STD_BS_IV,2018,288000,20000,Petrol,Dealer,Manual,First_Owner
Mahindra_Bolero_B4,2017,800000,75000,Diesel,Dealer,Manual,First_Owner
Maruti_Celerio_VXI,2017,430000,93000,Petrol,Dealer,Manual,First_Owner
Chevrolet_Beat_Diesel_LT_Option,2009,195000,57000,Diesel,Dealer,Manual,Second_Owner
Maruti_Eeco_Smiles_5_Seater_AC,2014,325000,30000,Petrol,Dealer,Manual,First_Owner
Renault_Duster_85PS_Diesel_RxE,2013,450000,73000,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2016,630000,65000,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_1.3_VXi,2009,250000,62000,Petrol,Dealer,Manual,Second_Owner
Hyundai_Santro_GLS_I_-_Euro_II,2007,135000,85000,Petrol,Dealer,Manual,First_Owner
Chevrolet_Spark_1.0_PS,2010,110000,73000,Petrol,Individual,Manual,First_Owner
Maruti_Swift_ZDi,2012,350000,55000,Diesel,Dealer,Manual,First_Owner
Maruti_Omni_E_MPI_STD_BS_IV,2016,240000,5800,Petrol,Individual,Manual,Second_Owner
Toyota_Innova_2.5_V_Diesel_8-seater,2009,350000,350000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_ZXI_Plus,2018,600000,30000,Petrol,Individual,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2018,750000,20000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_Era_Plus,2018,270000,20000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LXi,2007,90000,100000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_Stingray_VXI,2013,350000,65000,Petrol,Individual,Manual,First_Owner
Ford_Figo_Diesel_Celebration_Edition,2013,285000,90000,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_2.5_E_Diesel_MS_7-seater,2011,665000,267000,Diesel,Individual,Manual,Second_Owner
Mahindra_Scorpio_2.6_CRDe,2005,175000,250000,Diesel,Individual,Manual,Second_Owner
Mahindra_Xylo_D2,2011,350000,140000,Diesel,Individual,Manual,Second_Owner
Honda_City_i-VTEC_CVT_ZX,2018,1225000,22000,Petrol,Dealer,Automatic,First_Owner
Honda_Jazz_Select_Edition_Active,2010,285000,60000,Petrol,Dealer,Manual,Second_Owner
Honda_City_i-VTEC_VX,2018,1000000,28635,Petrol,Dealer,Manual,First_Owner
Honda_Amaze_VX_Diesel_BSIV,2018,780000,32114,Diesel,Dealer,Manual,First_Owner
Maruti_Celerio_VXI,2014,300000,82000,Petrol,Dealer,Manual,Second_Owner
Maruti_Swift_VXI_BSIII,2006,160000,95149,Petrol,Dealer,Manual,Second_Owner
Honda_Amaze_VX_i-VTEC,2018,625000,68458,Petrol,Dealer,Manual,First_Owner
Maruti_Ritz_VXi,2010,265000,42000,Petrol,Individual,Manual,First_Owner
Honda_City_i_DTEC_V,2014,515000,90000,Diesel,Individual,Manual,Second_Owner
Hyundai_EON_D_Lite,2016,210000,30000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_LXi,2009,140000,80000,Petrol,Individual,Manual,Second_Owner
Toyota_Innova_2.5_GX_(Diesel)_7_Seater,2015,940000,128000,Diesel,Individual,Manual,First_Owner
Nissan_Terrano_XV_Premium_110_PS,2013,750000,80000,Diesel,Individual,Manual,First_Owner
Maruti_Baleno_Alpha_1.3,2016,610000,100000,Diesel,Individual,Manual,First_Owner
Nissan_Sunny_XV_D_Premium_Leather,2015,450000,50000,Diesel,Individual,Manual,First_Owner
Toyota_Etios_Liva_GD,2012,409999,56000,Diesel,Individual,Manual,First_Owner
Hyundai_EON_1.0_Era_Plus,2018,100000,21302,Petrol,Individual,Manual,First_Owner
Hyundai_i20_Active_1.4_SX,2016,650000,100000,Diesel,Individual,Manual,First_Owner
Mahindra_TUV_300_T8,2017,650000,80000,Diesel,Individual,Manual,First_Owner
Hyundai_Getz_1.3_GLS,2010,150000,105546,Petrol,Individual,Manual,First_Owner
Toyota_Etios_Liva_1.2_V,2018,500000,10000,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_GX_7_STR_BSIV,2012,1000000,80000,Diesel,Individual,Manual,Second_Owner
Hyundai_i20_Magna_Optional_1.2,2013,340000,35000,Petrol,Individual,Manual,First_Owner
Hyundai_Elite_i20_Asta_Option_BSIV,2019,800000,11240,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_G_(Diesel)_8_Seater,2013,1010000,120000,Diesel,Individual,Manual,First_Owner
Toyota_Etios_GD,2011,350000,120000,Diesel,Individual,Manual,Third_Owner
Maruti_Swift_VDI_BSIV,2016,595000,70000,Diesel,Individual,Manual,First_Owner
Mahindra_Scorpio_VLX_2WD_BSIV,2014,700000,130000,Diesel,Individual,Manual,Third_Owner
Renault_KWID_RXL,2019,265000,40000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_K10_VXI,2015,320000,60000,Petrol,Individual,Manual,Second_Owner
Honda_City_1.5_S_MT,2011,310000,110000,Petrol,Individual,Manual,First_Owner
Honda_City_i_DTEC_VX,2014,700000,130000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_LXi_BSIII,2009,130000,80000,Petrol,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VDi,2009,150000,120000,Diesel,Individual,Manual,Second_Owner
Honda_Amaze_E_i-Dtech,2015,300000,104000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_LXi,2011,150000,100000,Petrol,Individual,Manual,Second_Owner
Honda_City_1.3_EXI,2003,120000,132343,Petrol,Individual,Manual,Second_Owner
Hyundai_Creta_1.4_CRDi_S_Plus,2016,950000,90000,Diesel,Individual,Manual,Second_Owner
Maruti_Wagon_R_VXI_BS_IV,2007,100000,60000,Petrol,Individual,Manual,Second_Owner
Honda_Jazz_1.5_SV_i_DTEC,2015,450000,76000,Diesel,Individual,Manual,First_Owner
Maruti_800_EX,2004,30000,60000,Petrol,Individual,Manual,Third_Owner
Mahindra_Renault_Logan_1.6_Petrol_GLSX,2009,200000,30000,Petrol,Individual,Manual,Second_Owner
Tata_Indigo_LS,2010,250000,96000,Diesel,Individual,Manual,Second_Owner
Mahindra_Marazzo_M8_8Str,2018,1300000,10000,Diesel,Individual,Manual,First_Owner
Toyota_Etios_Liva_1.4_VD,2017,425000,36000,Diesel,Dealer,Manual,First_Owner
Honda_Amaze_VX_O_iDTEC,2017,550000,12997,Diesel,Dealer,Manual,First_Owner
Maruti_Ciaz_1.4_AT_Zeta,2017,500000,40000,Petrol,Individual,Automatic,First_Owner
Hyundai_Verna_CRDi_1.6_SX_Option,2018,1150000,26430,Diesel,Dealer,Manual,First_Owner
Maruti_Swift_1.3_VXI_ABS,2015,475000,24600,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_LXI,2011,260000,28481,Petrol,Dealer,Manual,First_Owner
Ford_Ecosport_1.0_Ecoboost_Titanium_Optional,2013,350000,100000,Petrol,Individual,Manual,First_Owner
Mahindra_XUV500_W8_2WD,2013,750000,41988,Diesel,Dealer,Manual,First_Owner
Maruti_Wagon_R_LXI,2009,180000,30375,Petrol,Dealer,Manual,First_Owner
Renault_KWID_Climber_1.0_AMT_BSIV,2017,350000,7658,Petrol,Dealer,Automatic,First_Owner
Maruti_Swift_Dzire_VDI,2017,611000,34400,Diesel,Dealer,Manual,First_Owner
Renault_KWID_RXL_BSIV,2017,325000,18500,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_VXi,2015,280000,26134,Petrol,Dealer,Manual,First_Owner
Maruti_Wagon_R_AMT_VXI,2014,300000,28942,Petrol,Dealer,Automatic,First_Owner
Mahindra_XUV500_W8_2WD,2012,711000,53600,Diesel,Dealer,Manual,First_Owner
Toyota_Innova_2.5_G_(Diesel)_8_Seater,2015,851000,53652,Diesel,Dealer,Manual,First_Owner
Maruti_Ritz_VDi,2011,260000,52895,Diesel,Dealer,Manual,First_Owner
Hyundai_Verna_SX_Diesel,2013,550000,42324,Diesel,Dealer,Manual,Second_Owner
Mahindra_XUV500_W10_1.99_mHawk,2016,1044999,65000,Diesel,Dealer,Manual,First_Owner
